constant_name,definition
"The first step is to download the VALUESET release. Access to VALUESET is provided by NLM. Only valueset for Eligible Professionals need to be downloaded and it should be downloaded in XML format from Sorted By CMS ID column. For more details see the below link","Hapi i parë është shkarkimi i versionit VALUESET. Qasja në VALUESET ofrohet nga NLM. Vetëm grupi i vlerave për Profesionistët e Pranueshëm duhet të shkarkohet dhe duhet të shkarkohet në formatin XML nga kolona e Renditur Sipas ID-së CMS. Për më shumë detaje shikoni linkun më poshtë"
The first step is to open an account with the Unified Medical Language System web site,Hapi i parë është hapja e një llogarie në faqen e internetit të Sistemit të Unifikuar të Gjuhës Mjekësore
The first step is to plan what your Fee Sheet 'Select Codes' section should display,Hapi i parë është planifikimi i asaj që seksioni 'Zgjidh Kodet' i Fletës së Tarifave duhet të shfaqë
The first step is to select a Transaction type,Hapi i parë është zgjedhja e një lloji Transaksioni
The first step would be to create a top level entry. Do so by clicking on Add Top Level button,Hapi i parë do të ishte krijimi i një hyrjeje të nivelit të lartë. Bëni këtë duke klikuar butonin Shto Nivelin e Lartë
The first tab is the referral tab that constitutes the referral being made,Skeda e parë është skeda e referimit që përbën referimin që po bëhet
"The first two numbers in the first and second colum will be used to determine the sort order of the buttons and the lists that are present in the popup","Dy numrat e parë në kolonën e parë dhe të dytë do të përdoren për të përcaktuar renditjen e butonave dhe listave që janë të pranishme në dritaren pop-up"
The following calendar event has been added:,Ngjarja e mëposhtme e kalendarit është shtuar:
The following calendar event has been modifed:,Ngjarja e mëposhtme e kalendarit është modifikuar:
The following categories will be removed from your category List,Kategoritë e mëposhtme do të hiqen nga Lista juaj e kategorive
The following database release is currently installed,Versioni i mëposhtëm i bazës së të dhënave është i instaluar aktualisht
The following documents were attached to this Direct message:,Dokumentet e mëposhtme iu bashkëngjitën këtij mesazhi Direkt:
The following EDI file failed save to archive,Skedari i mëposhtëm EDI dështoi në ruajtjen në arkiv
The following EDI file has been uploaded,Skedari i mëposhtëm EDI është ngarkuar
The following EDI file upload failed to open,Ngarkimi i skedarit të mëposhtëm EDI dështoi të hapej
The following Emergency Login User is activated:,Përdoruesi i mëposhtëm i Hyrjes së Urgjencës është aktivizuar:
The following errors occurred,Ndodhën gabimet e mëposhtme
The following field has an invalid value,Fusha e mëposhtme ka një vlerë të pavlefshme
The following fields are empty.,Fushat e mëposhtme janë bosh.
The following fields are required,Fushat e mëposhtme janë të detyrueshme
The following fields have to be filled to send a request.,Fushat e mëposhtme duhet të plotësohen për të dërguar një kërkesë.
The following fields have to be filled to send request.,Fushat e mëposhtme duhet të plotësohen për të dërguar kërkesën.
The following International Snomed Release languages are supported,Gjuhët e mëposhtme të Versionit Ndërkombëtar Snomed mbështeten
The following items are required for System Scopes,Zërat e mëposhtëm janë të nevojshëm për Fushat e Sistemit
The following occurred,Ndodhi e mëposhtme
"The following problems have the same diagnosis codes. Encounter issues will not be updated. Please use the encounter interface instead.","Problemet e mëposhtme kanë të njëjtat kode diagnozash. Çështjet e vizitave nuk do të përditësohen. Ju lutem përdorni ndërfaqen e vizitës në vend."
The following steps will help customize the Fee Sheet to mimic the old paper superbill with a list of CPT4 and ICD codes arranged in categories,Hapat e mëposhtëm do të ndihmojnë në personalizimin e Fletës së Tarifave për të imituar superfaturën e vjetër në letër me një listë kodesh CPT4 dhe ICD të renditura në kategori
"The group (ARO) that you created will now appear in alphabetical order in the 'Groups and Access Controls' section.","Grupi (ARO) që krijuat tani do të shfaqet në rend alfabetik në seksionin 'Grupet dhe Kontrollet e Qasjes'."
The Header defines the context for the clinical document as a whole,Kreu përcakton kontekstin për dokumentin klinik në tërësi
The header section will reveal patient specific information across most pages related to the patient's medical record,Seksioni i kreut do të zbulojë informacion specifik të pacientit nëpër shumicën e faqeve të lidhura me regjistrimin mjekësor të pacientit
The Health Insurance Claim Form is often referred to by its form number CMS 1500 (HCFA 1500),Formulari i Kërkesës së Sigurimit Shëndetësor shpesh referohet me numrin e formularit CMS 1500 (HCFA 1500)
The help file is divided into the following sections,Skedari i ndihmës është i ndarë në seksionet e mëposhtme
The help file there will guide you on further steps in setting up the lab tests,Skedari i ndihmës atje do t'ju udhëzojë për hapat e mëtejshëm në konfigurimin e testeve laboratorike
The help icon will let you access context sensitive help for each of the pages accessed,Ikona e ndihmës do t'ju lejojë të hyni në ndihmën kontekstuale për secilën nga faqet e qasjura
The hostname of the ATNA audit repository machine.,Emri i hostit të makinës së depozitës së auditimit ATNA.
The hostname or URI of your LDAP or Active Directory server.,Emri i hostit ose URI-ja e serverit tuaj LDAP ose Active Directory.
"The Identifying Code has to be unique in order for the results to display correctly, you could just use R905 as an example","Kodi Identifikues duhet të jetë unik në mënyrë që rezultatet të shfaqen saktë, mund të përdorni R905 si shembull"
"The Identifying code has to be unique, if sending to an external lab the vendor supplied Identifying Code has to be entered. We will enter an arbitrary unique value - WWT01","Kodi identifikues duhet të jetë unik, nëse dërgohet në një laborator të jashtëm duhet të futet Kodi Identifikues i furnizuar nga shitësi. Do të fusim një vlerë unike arbitrare - WWT01"
The Identifying Code is a vendor-specific code identifying this procedure or result. You can see examples of it in the paper lab slips that the labs use,Kodi Identifikues është një kod specifik i shitësit që identifikon këtë procedurë ose rezultat. Mund të shihni shembuj të tij në fletët laboratorike në letër që laboratorët përdorin
The Identifying Code is essential for the proper display and tabulation of results,Kodi Identifikues është thelbësor për shfaqjen dhe tabelimin e duhur të rezultateve
"The Identifying Code of R34392-1, an arbitrary number, in this case the Identifying Code preceded by R to indicate result and succeeded by 1 to indicate the first in the sequence, it could be anything unique you choose","Kodi Identifikues i R34392-1, një numër arbitrar, në këtë rast Kodi Identifikues i paraprirë nga R për të treguar rezultatin dhe i pasuar nga 1 për të treguar të parin në sekuencë, mund të jetë çdo gjë unike që zgjidhni"
"The information entered here is used to display a summary of the encounter. It is also used for billing purposes","Informacioni i futur këtu përdoret për të shfaqur një përmbledhje të vizitës. Përdoret gjithashtu për qëllime faturimi"
The information entered in this form will be used to complete a paper claim,Informacioni i futur në këtë formular do të përdoret për të plotësuar një kërkesë në letër
The information provided in the New Encounter Form and Fee Sheet in openEMR is used to generate the paper claim as well as electronic claims,Informacioni i ofruar në Formularin e Vizitës së Re dhe Fletën e Tarifave në openEMR përdoret për të gjeneruar kërkesën në letër si edhe kërkesat elektronike
The initial efforts led to the creation of duplicative and conflicting Implementation Guides (IGs) published by different standards organizations,Përpjekjet fillestare çuan në krijimin e Udhëzuesve të Zbatimit (IG) dublikues dhe kontradiktore të publikuara nga organizata të ndryshme standardesh
The initial screen lets you select a method by offering you these two options.,Ekrani fillestar ju lejon të zgjidhni një metodë duke ju ofruar këto dy opsione.
"The initial window is the invoice search page.  At the top you may enter a source (e.g. check number), pay date and check amount.  The reason for the source and pay date is so that you don't have to enter them over and over again for each claim.  The amount that you enter will be decreased for each invoice that is given part of the payment, and hopefully will end at zero when you are done.","Dritarja fillestare është faqja e kërkimit të faturës.  Në krye mund të futni një burim (p.sh. numrin e çekut), datën e pagesës dhe shumën e çekut.  Arsyeja për burimin dhe datën e pagesës është që të mos keni nevojë t'i futni ato përsëri për çdo kërkesë.  Shuma që futni do të zvogëlohet për çdo faturë që i jepet një pjesë e pagesës, dhe shpresojmë do të përfundojë në zero kur të keni mbaruar."
"The input should be a CSV file with 3 columns: layout ID, code type and code.","Hyrja duhet të jetë një skedar CSV me 3 kolona: ID-ja e paraqitjes, lloji i kodit dhe kodi."
The installation directory needs to be created.,Direktoria e instalimit duhet të krijohet.
The installed International SNOMED version is not compatible with the staged US Extension SNOMED package.,Versioni i instaluar Ndërkombëtar SNOMED nuk është i përputhshëm me paketën e fazuar të Zgjerimit Amerikan SNOMED.
The installed International SNOMED version is out of date and not compatible with the staged US Extension SNOMED file.,Versioni i instaluar Ndërkombëtar SNOMED është i vjetëruar dhe nuk është i përputhshëm me skedarin e fazuar të Zgjerimit Amerikan SNOMED.
The installed version and the staged files are the same.,Versioni i instaluar dhe skedarët e fazuar janë të njëjtë.
The installed version is a more recent version than the staged files.,Versioni i instaluar është një version më i ri se skedarët e fazuar.
The Instruction manual on how to fill the CMS 1500 form can be found here,Manuali i udhëzimeve se si të plotësohet formulari CMS 1500 mund të gjendet këtu
The IP address of your domain controller(s).,Adresa IP e kontrolluesit(ve) të domenit tuaj.
The Issues can be entered in one of two ways,Çështjet mund të futen në njërën nga dy mënyrat
"The Issues section will display all the issues entered for the patient and will display the type of issue, its title and a description","Seksioni i Çështjeve do të shfaqë të gjitha çështjet e futura për pacientin dhe do të shfaqë llojin e çështjes, titullin e saj dhe një përshkrim"
"The items listed in the 'Active' column delineate the privileges of this group (ARO) and constitutes this group's Access Control List (ACL).","Zërat e listuar në kolonën 'Aktive' përcaktojnë privilegjet e këtij grupi (ARO) dhe përbëjnë Listën e Kontrollit të Qasjes (ACL) të këtij grupi."
The items that have asterisks after them are mandated,Zërat që kanë yllka pas tyre janë të detyrueshëm
The job id you submitted was invalid,ID-ja e punës që dërguat ishte e pavlefshme
The label that appears to the user on the form,Etiketa që i shfaqet përdoruesit në formular
The last cell on the line in Encounter,Qeliza e fundit në rresht në Vizitë
"The last line of this encounter block will give the encounter totals of Charges, Payments, Adjustments and the Balance","Rreshti i fundit i këtij blloku të vizitës do të japë totalet e vizitës të Tarifave, Pagesave, Rregullimeve dhe Bilancit"
The last section deals with electronic orders,Seksioni i fundit merret me porositë elektronike
The last visit date will automatically be filled,Data e vizitës së fundit do të plotësohet automatikisht
"The latest version is FHIR – Fast Healthcare Interoperability Resources – is a next generation standards framework created by HL7. This is gaining popularity but has not yet been widely implemented","Versioni më i fundit është FHIR – Burimet e Shpejta të Ndërveprimit Shëndetësor – është një kuadër standardesh i gjeneratës së ardhshme i krijuar nga HL7. Ky po fiton popullaritet por nuk është zbatuar ende gjerësisht"
"The legacy code finder is still available for codes not found in this finder or code list editing.","Kërkuesi i vjetër i kodeve është ende i disponueshëm për kodet që nuk gjenden në këtë kërkim ose në ndryshimin e listës së kodeve."
The length should not exceed the following number of characters,Gjatësia nuk duhet të tejkalojë numrin e mëposhtëm të karaktereve
The log entry with following id has been deleted,Hyrja e regjistrit me id-në e mëposhtme është fshirë
The log has,Regjistri ka
The log table will show a list of both messages and dated reminders if any,Tabela e regjistrit do të shfaqë një listë të mesazheve dhe kujtesave të datuara nëse ka
"The LOINC code for serum uric acid is 3084-1, LOINC refers to it as Urate in Serum or Plasma","Kodi LOINC për acidin urik të serumit është 3084-1, LOINC i referohet si Urat në Serum ose Plazmë"
"The merge will not run unless SSN and DOB for the two charts are identical. DOBs cannot be empty.","Bashkimi nuk do të ekzekutohet përveçse nëse SSN dhe data e lindjes për dy kartelat janë identike. Datat e lindjes nuk mund të jenë bosh."
The message could not be sent at this time.,Mesazhi nuk mund të dërgohej në këtë moment.
The message status will be New as it a new message that is being created,Statusi i mesazhit do të jetë I Ri pasi është një mesazh i ri që po krijohet
The messages that were sent by the user on that day will be displayed in the table below,Mesazhet që u dërguan nga përdoruesi atë ditë do të shfaqen në tabelën më poshtë
The messaging center conveniently consolidates communications options in one place,Qendra e mesazheve konsolidon në mënyrë të përshtatshme opsionet e komunikimit në një vend
