constant_name,definition
"There are three main types of reports that can be created, two pertain to continuity of ongoing care - Continuity of Care Record (CCR) and Continuity of Care Document (CCD) and the third - Patient Report that creates a document containing various sections of the patient's medical record including demographics, medical issues, procedures and encounters. It also has the ability to include all or any of the scanned documents in the patient's chart","Ka tre lloje kryesore raportesh që mund të krijohen, dy lidhen me vazhdimësinë e kujdesit të vazhdueshëm - Regjistri i Vazhdimësisë së Kujdesit (CCR) dhe Dokumenti i Vazhdimësisë së Kujdesit (CCD) dhe i treti - Raporti i Pacientit që krijon një dokument që përmban seksione të ndryshme të regjistrit mjekësor të pacientit përfshirë demografitë, çështjet mjekësore, procedurat dhe vizitat. Gjithashtu ka aftësinë për të përfshirë të gjitha ose cilindo nga dokumentet e skanuara në grafikun e pacientit"
There are three options available when you create a Continuity of Care Document (CCD),Ka tre opsione të disponueshme kur krijoni një Dokument të Vazhdimësisë së Kujdesit (CCD)
There are three options available when you create a Continuity of Care Record (CCR),Ka tre opsione të disponueshme kur krijoni një Regjistër të Vazhdimësisë së Kujdesit (CCR)
"There are three sets of actions that can be performed on this page, in addition the form can be customized","Ka tre grupe veprimesh që mund të kryhen në këtë faqe, përveç kësaj formulari mund të personalizohet"
There are two buttons that enable you to Check or Clear all available check-boxes,Ka dy butona që ju mundësojnë të Zgjidhni ose Pastroni të gjitha kutitë e kontrollit të disponueshme
There are two options for the records that will be created,Ka dy opsione për regjistrimet që do të krijohen
There are two sections that are visible,Ka dy seksione që janë të dukshme
There are two sources that can be searched - MedlinePlus Connect or Local Content,Ka dy burime që mund të kërkohen - MedlinePlus Connect ose Përmbajtja Lokale
"There are two ways this can be accomplished, either by the manual method, by searching and entering data for individual invoices or by uploading an entire electronic remittance advice ERA file.","Ka dy mënyra si mund të realizohet kjo, ose me metodën manuale, duke kërkuar dhe vendosur të dhëna për fatura individuale ose duke ngarkuar një skedar të plotë ERA të këshillës elektronike të dërgesës."
"There are various selections to be filled, the minimum data needed to successfully save the referral is Referral Date, Refer To and Reason","Ka zgjedhje të ndryshme për t'u plotësuar, të dhënat minimale të nevojshme për të ruajtur me sukses referimin janë Data e Referimit, Refero Te dhe Arsyeja"
There has been a mail error sending to,Ka pasur një gabim emaili gjatë dërgimit te
There is a charge transaction that has not been captured.,Ka një transaksion tarife që nuk është kapur.
there is a contraception form new method but no contraception service,ka një formular kontracepsioni metodë e re por nuk ka shërbim kontracepsioni
there is a contraception service but no contraception form new method,ka një shërbim kontracepsioni por nuk ka formular kontracepsioni metodë e re
There is a lab order,Ka një porosi laboratorike
There is a Post error,Ka një gabim Postimi
There is already a category named,Ekziston tashmë një kategori me emrin
There is already a subcategory named,Ekziston tashmë një nën-kategori me emrin
There is already an item named,Ekziston tashmë një element me emrin
There is already an open patient record request.,Ekziston tashmë një kërkesë e hapur për regjistrin e pacientit.
There is no COA entry for AR account ,Nuk ka hyrje COA për llogarinë AR
There is no COA entry for cash account ,Nuk ka hyrje COA për llogarinë e arkës
There is no COA entry for income account ,Nuk ka hyrje COA për llogarinë e të ardhurave
There is no current patient,Nuk ka pacient aktual
There is no local content for this topic.,Nuk ka përmbajtje lokale për këtë temë.
There is no match for invoice id,Nuk ka përputhje për id-në e faturës
There is no match for invoice id = ,Nuk ka përputhje për id-në e faturës =
There is no parts entry for services ID ,Nuk ka hyrje pjesësh për ID-në e shërbimeve
There is no patient with portal login,Nuk ka pacient me identifikim portali
There was a problem registering you. Recommend contacting clinic for assistance.,Pati një problem gjatë regjistrimit tuaj. Rekomandojmë të kontaktoni klinikën për ndihmë.
There was a problem sending the message.,Pati një problem gjatë dërgimit të mesazhit.
There was an error while processing your request.,Pati një gabim gjatë përpunimit të kërkesës suaj.
There was an OpenEMR SQL Escaping ERROR of the following string,Pati një GABIM të Escapimit SQL të OpenEMR për vargun e mëposhtëm
Therefore each user has to individually activate this feature,Prandaj çdo përdorues duhet ta aktivizojë individualisht këtë veçori
"These ACOs are grouped into ten broad categories that are part of the default installation. They are - Administration, Accounting, Patient Information, Encounter Information, Squads, Sensitivities, Lists, Placeholder, Nation Notes and Patient Portal. Each of these categories has one or several sub-categories that provide access to specific parts of the program.","Këto ACO janë grupuar në dhjetë kategori të gjera që janë pjesë e instalimit të paracaktuar. Ato janë - Administrimi, Kontabiliteti, Informacioni i Pacientit, Informacioni i Vizitës, Skuadrat, Ndjeshmëritë, Listat, Vendmbajtësi, Shënimet Kombëtare dhe Portali i Pacientit. Secila nga këto kategori ka një ose disa nën-kategori që ofrojnë akses në pjesë specifike të programit."
These are free and can be downloaded from the respective app store for ios and android devices,Këto janë falas dhe mund të shkarkohen nga dyqani përkatës i aplikacioneve për pajisjet ios dhe android
These are the 2012 links,Këto janë lidhjet e 2012
These are used to populate fields 3 and 4 in the HL7 MSH - message header,Këto përdoren për të plotësuar fushat 3 dhe 4 në HL7 MSH - kokën e mesazhit
These are used to populate fields 5 and 6 in the HL7 MSH - message header,Këto përdoren për të plotësuar fushat 5 dhe 6 në HL7 MSH - kokën e mesazhit
These credentials will be used by the patient to login to the patient portal for the first time,Këto kredenciale do të përdoren nga pacienti për t'u identifikuar në portalin e pacientit për herë të parë
These custom groups are application specific and not user specific,Këto grupe të personalizuara janë specifike për aplikacionin dhe jo për përdoruesin
These entries will be used to define the Providers in the Procedures module,Këto hyrje do të përdoren për të përcaktuar Ofruesit në modulin e Procedurave
These groups (AROs) can then be given a set of privileges by assigning different categories (ACOs).,Këtyre grupeve (ARO) mund t'u jepen pastaj një grup privilegjesh duke caktuar kategori të ndryshme (ACO).
These items can be edited if the user has sufficient privilege,Këto elemente mund të ndryshohen nëse përdoruesi ka privilegje të mjaftueshme
"These lists are used to determine who can access what in openEMR. They work in a top down manner, i.e. initially everybody is denied access to those parts of the program controlled by the ACL.","Këto lista përdoren për të përcaktuar kush mund të aksesojë çfarë në openEMR. Ato funksionojnë në mënyrë nga lart poshtë, d.m.th. fillimisht të gjithëve u mohohet aksesi në ato pjesë të programit të kontrolluara nga ACL."
These numbers need to match to successfully authenticate the user,Këto numra duhet të përputhen për të vërtetuar me sukses përdoruesin
These Patient notes are sent without an assigned patient,Këto shënime të Pacientit dërgohen pa një pacient të caktuar
These sub-categories represent the actual Access Control Objects (ACOs).,Këto nën-kategori përfaqësojnë Objektet aktuale të Kontrollit të Aksesit (ACO).
These templates are text only and will not render any other formatting other than pure text.,Këto shabllone janë vetëm tekst dhe nuk do të shfaqin asnjë formatim tjetër përveç tekstit të pastër.
These three steps are essential before orders can be placed and received results linked to a patient's chart,Këto tre hapa janë thelbësorë përpara se porositë të mund të vendosen dhe rezultatet e marra të lidhen me grafikun e pacientit
These Transactions are generally used to document events that have already occurred,Këto Transaksione përdoren përgjithësisht për të dokumentuar ngjarje që kanë ndodhur tashmë
These two actions are available for all transactions,Këto dy veprime janë të disponueshme për të gjitha transaksionet
They are displayed in rows and are sub divided into three groups,Ato shfaqen në rreshta dhe janë të nën-ndara në tre grupe
"They are Electrolyte Panel, Basic Metabolic Panel, Comprehensive Metabolic Panel, Renal Function Panel, General Health Panel, Obstetric Panel, Acute Hepatitis panel, Hepatic Function Panel and Lipid Panel","Ato janë Paneli i Elektroliteve, Paneli Bazë Metabolik, Paneli Metabolik Gjithëpërfshirës, Paneli i Funksionit Renal, Paneli i Shëndetit të Përgjithshëm, Paneli Obstetrik, Paneli i Hepatitit Akut, Paneli i Funksionit Hepatik dhe Paneli i Lipideve"
They are listed in ascending order by encounter date,Ato janë listuar në rendin rritës sipas datës së vizitës
They do not share the vulnerabilities of SMS based methods and generally do not require an internet connection except to keep their clocks synchronized with the current time,Ato nuk ndajnë dobësitë e metodave të bazuara në SMS dhe përgjithësisht nuk kërkojnë lidhje interneti përveçse për të mbajtur orët e tyre të sinkronizuara me kohën aktuale
They will be provided by the facility that you will be connecting to,Ato do të ofrohen nga objekti me të cilin do të lidheni
Thickened Right:,E trashur Djathtas:
Thigh + hamstring,Kofsha + tendini i pasëm
Things that back office can only read,Gjëra që zyra e pasme mund vetëm të lexojë
Things that back office can read and enter but not modify,Gjëra që zyra e pasme mund të lexojë dhe vendosë por jo të ndryshojë
Things that back office can read and modify,Gjëra që zyra e pasme mund të lexojë dhe ndryshojë
Things that back office can read and partly modify,Gjëra që zyra e pasme mund të lexojë dhe pjesërisht ndryshojë
Things that clinicians can only read,Gjëra që klinicistët mund vetëm të lexojnë
Things that clinicians can read and enter but not modify,Gjëra që klinicistët mund të lexojnë dhe vendosin por jo të ndryshojnë
Things that clinicians can read and modify,Gjëra që klinicistët mund të lexojnë dhe ndryshojnë
Things that clinicians can read and partly modify,Gjëra që klinicistët mund të lexojnë dhe pjesërisht ndryshojnë
Things that front office can only read,Gjëra që zyra e përparme mund vetëm të lexojë
Things that front office can read and enter but not modify,Gjëra që zyra e përparme mund të lexojë dhe vendosë por jo të ndryshojë
Things that front office can read and partly modify,Gjëra që zyra e përparme mund të lexojë dhe pjesërisht ndryshojë
Things that physicians can only read,Gjëra që mjekët mund vetëm të lexojnë
Things that physicians can read and enter but not modify,Gjëra që mjekët mund të lexojnë dhe vendosin por jo të ndryshojnë
Things that physicians can read and modify,Gjëra që mjekët mund të lexojnë dhe ndryshojnë
Things that physicians can read and partly modify,Gjëra që mjekët mund të lexojnë dhe pjesërisht ndryshojnë
This account already exists.,Kjo llogari ekziston tashmë.
This action cannot be undone. Are you sure you wish to delete this form?,Ky veprim nuk mund të zhbëhet. Jeni i sigurt që dëshironi të fshini këtë formular?
This action will be logged,Ky veprim do të regjistrohet
This action will reset your claim!,Ky veprim do të rivendosë kërkesën tuaj!
This administration page is for managing the list of OAUTH2 registered applications that are authorized to use the APIs.,Kjo faqe administrimi është për menaxhimin e listës së aplikacioneve të regjistruara OAUTH2 që janë të autorizuara të përdorin API-të.
This Allows a Date Range to be Selected in Patient Flow Board.,Kjo Lejon Zgjedhjen e një Diapazoni Datash në Tabelën e Rrjedhës së Pacientëve.
This application has requested offline access to your data. This permission will allow the data you authorize below to be accessed for an extended period of time,Ky aplikacion ka kërkuar akses jashtë linje në të dhënat tuaja. Kjo leje do të lejojë që të dhënat që autorizoni më poshtë të aksesohen për një periudhë të zgjatur kohore
"This appointment slot is already used, please choose another.","Ky slot takimi është përdorur tashmë, ju lutem zgjidhni një tjetër."
"This appointment slot is already used, use it anyway?","Ky slot takimi është përdorur tashmë, ta përdorni gjithsesi?"
"This appointment slot is not available, please choose another.","Ky slot takimi nuk është i disponueshëm, ju lutem zgjidhni një tjetër."
This charge was reversed via credit on following date,Kjo tarifë u kthye përmes kreditit në datën e mëposhtme
This charge was reversed via void on following date,Kjo tarifë u kthye përmes anulimit në datën e mëposhtme
This claim has been canceled.,Kjo kërkesë është anuluar.
This claim has been closed.,Kjo kërkesë është mbyllur.
This claim has been denied.Reason:-,Kjo kërkesë është refuzuar. Arsyeja:-
This claim has been forwarded to next level.,Kjo kërkesë është përcjellë në nivelin tjetër.
This claim has HCFA 1500 miscellaneous billing options,Kjo kërkesë ka opsione të ndryshme faturimi HCFA 1500
This Client ID Is Provided By Google For Your App (Required For Google Sign-in),Ky ID Klienti Ofrohet nga Google për Aplikacionin Tuaj (I Nevojshëm për Identifikimin me Google)
This client is currently disabled,Ky klient është aktualisht i çaktivizuar
This code is optional if only using manual lab data entry,Ky kod është opsional nëse përdorni vetëm hyrje manuale të të dhënave laboratorike
"This code is optional, but is a good practice to do so.","Ky kod është opsional, por është praktikë e mirë ta bëni."
"This code is optional, but is a good practice.","Ky kod është opsional, por është praktikë e mirë."
This code is optional.,Ky kod është opsional.
This code type does not accept relations.,Ky lloj kodi nuk pranon lidhje.
This completes a basic setup and will let use use the Fee Sheet to document charges for billing purposes,Kjo përfundon një konfigurim bazë dhe do t'ju lejojë të përdorni Fletën e Tarifave për të dokumentuar tarifat për qëllime faturimi
"This context contains categories, which will be deleted. Do you still want to continue?","Ky kontekst përmban kategori, të cilat do të fshihen. Dëshironi ende të vazhdoni?"
This Conversation,Kjo Bisedë
"This Custom Favorite item can only be sent to the displayed lab, the one that was chosen in the Custom Favorite Group","Ky element i Preferuar i Personalizuar mund të dërgohet vetëm në laboratorin e shfaqur, atë që u zgjodh në Grupin e Preferuarve të Personalizuara"
This determines how appointments display on the calendar.,Kjo përcakton si shfaqen takimet në kalendar.
This determines which color schema used for appointment,Kjo përcakton cilën skemë ngjyrash përdoret për takimin
"This device is labeled as a Human Cell, Tissue or Cellular or Tissue-Based Product (HCT/P).","Kjo pajisje etiketohet si Produkt i Qelizës Njerëzore, Indit ose Produkt i Bazuar në Qeliza ose Inde (HCT/P)."
This device is required to be labeled as containing natural rubber latex or dry natural rubber.,Kjo pajisje kërkohet të etiketohet si përmbajëse e lateksit natyror të gomës ose gomës natyrale të thatë.
This dialog is generated from patient problem diagnoses and the accumulated diagnoses of all past procedures.,Ky dialog gjenerohet nga diagnozat e problemeve të pacientit dhe diagnozat e akumuluara të të gjitha procedurave të kaluara.
This Enables provider in line item in the fee sheet,Kjo Aktivizon ofruesin në zërin e rreshtit në fletën e tarifave
This Encounter,Kjo Vizitë
"This encounter has been billed. If you need to change it, it must be re-opened.","Kjo vizitë është faturuar. Nëse duhet ta ndryshoni, duhet të rihapet."
"This encounter has been billed. To make changes, re-open it or select Add More Items.","Kjo vizitë është faturuar. Për të bërë ndryshime, rihapeni ose zgjidhni Shto Më Shumë Zëra."
This encounter is locked. No new forms can be added.,Kjo vizitë është bllokuar. Nuk mund të shtohen formularë të rinj.
This EOB item does not meet minimum print requirements setup in Globals or there is an unknown error.,Ky zë EOB nuk plotëson kërkesat minimale të printimit të vendosura në Globale ose ka një gabim të panjohur.
This fax has already been sent to,Ky faks është dërguar tashmë te
This fax has already been sent.,Ky faks është dërguar tashmë.
This feature is not yet available,Kjo veçori nuk është ende e disponueshme
"This feature is used to add patients to a recall list, i.e those that need an appointment at a future date but the appointment has not yet been scheduled","Kjo veçori përdoret për të shtuar pacientë në një listë rikujtimi, d.m.th. ata që kanë nevojë për një takim në një datë të ardhshme por takimi nuk është caktuar ende"
