constant_name,definition
"To do so click on the black + sign at the far end on the Serum Uric Acid order line to bring up the Enter Details pop-up","Për ta bërë këtë klikoni shenjën e zezë + në skajin e largët në rreshtin e porosisë së Acidit Urik të Serumit për të shfaqur pop-up-in Vendos Detajet"
"To edit an existing group (ARO) click on the icon next to the desired group. This will bring up the edit window.","Për të ndryshuar një grup ekzistues (ARO) klikoni mbi ikonën pranë grupit të dëshiruar. Kjo do të shfaqë dritaren e ndryshimit."
To enable any other form of connectivity will require writing new code,Për të aktivizuar çdo formë tjetër lidhshmërie do të kërkohet shkrimi i kodit të ri
To enable Client side ssl certificates,Për të aktivizuar certifikatat SSL të anës së klientit
"To Enable Client side SSL certificates authentication, HTTPS should be enabled.","Për të Aktivizuar autentifikimin e certifikatave SSL të anës së klientit, HTTPS duhet të jetë i aktivizuar."
"To enable help - Go to  Administration > Globals > Features > Enable Help Modal","Për të aktivizuar ndihmën - Shkoni te Administrimi > Globalet > Veçoritë > Aktivizo Dritaren Modale të Ndihmës"
"To enable help - Go to the User Name on top left > Settings > Features > Enable Help Modal","Për të aktivizuar ndihmën - Shkoni te Emri i Përdoruesit lart majtas > Cilësimet > Veçoritë > Aktivizo Dritaren Modale të Ndihmës"
"To enable help - Go to the User Name on top right > Settings > Features > Enable Help Modal","Për të aktivizuar ndihmën - Shkoni te Emri i Përdoruesit lart djathtas > Cilësimet > Veçoritë > Aktivizo Dritaren Modale të Ndihmës"
"To Enable only HTTPS, perform the above changes and restart Apache server. If you want to configure client side certificates also, please configure them in the next section.","Për të Aktivizuar vetëm HTTPS, kryeni ndryshimet e mësipërme dhe rinisni serverin Apache. Nëse dëshironi të konfiguroni gjithashtu certifikatat e anës së klientit, ju lutem konfiguroni ato në seksionin tjetër."
"To enable Patient Portal go to Administration > Portal > Enable Version 2 Onsite Patient Portal, Enable Offsite Patient Portal or Enable CMS Portal","Për të aktivizuar Portalin e Pacientit shkoni te Administrimi > Portali > Aktivizo Portalin e Pacientit në Vend Versioni 2, Aktivizo Portalin e Pacientit Jashtë Vendit ose Aktivizo Portalin CMS"
To encounter,Në vizitë
To Enctr,Në Viz
To filter by sex,Për të filtruar sipas gjinisë
"To fulfill Meaningful use requirements and help track its use you can check on the Sent Summary of Care check-box and the Sent Summary of Care Electronically check-box if appropriate","Për të përmbushur kërkesat e Përdorimit Kuptimplotë dhe për të ndihmuar ndjekjen e përdorimit mund të shënoni kutinë Përmbledhja e Kujdesit e Dërguar dhe kutinë Përmbledhja e Kujdesit e Dërguar Elektronikisht nëse është e përshtatshme"
To fully delete hit 'Save',Për të fshirë plotësisht shtypni 'Ruaj'
"To get started you choose one of the two radio buttons. 'Invoice Search' or 'ERA Upload' ","Për të filluar zgjidhni një nga dy butonat radio. 'Kërko Faturë' ose 'Ngarko ERA' "
"To help explore the various components of the Report page especially if you want to use it as an instruction manual it is suggested that you reduce the size of the browser to cover half the viewport, resize the help pop-up by clicking and dragging the bottom right corner of the pop-up. Open another instance of the browser and resize it to cover the other half of the viewport, login to openEMR ","Për të ndihmuar eksplorimin e komponentëve të ndryshëm të faqes së Raportit veçanërisht nëse dëshironi ta përdorni si manual udhëzimesh sugjerohet që të zvogëloni madhësinë e shfletuesit për të mbuluar gjysmën e pamjes, ndryshoni madhësinë e pop-up-it të ndihmës duke klikuar dhe tërhequr këndin e poshtëm djathtas. Hapni një instancë tjetër të shfletuesit dhe ndryshoni madhësinë për të mbuluar gjysmën tjetër, hyni në openEMR "
"To help familiarize you with the various components of the Dashboard page it is suggested that you reduce the size of the browser to cover half the viewport, resize the help pop-up by clicking and dragging the bottom right corner of the pop-up. Open another instance of the browser and resize it to cover the other half of the viewport, login to openEMR","Për të ndihmuar njohjen tuaj me komponentët e ndryshëm të faqes së Panelit sugjerohet që të zvogëloni madhësinë e shfletuesit për të mbuluar gjysmën e pamjes, ndryshoni madhësinë e pop-up-it të ndihmës duke klikuar dhe tërhequr këndin e poshtëm djathtas. Hapni një instancë tjetër të shfletuesit dhe ndryshoni madhësinë për të mbuluar gjysmën tjetër, hyni në openEMR"
"To help simplify implementations, commonly used templates were harmonized from existing CDA implementation guides and consolidated into a single implementation guide – the C-CDA Implementation Guide (IG) (07/2012)","Për të ndihmuar thjeshtimin e implementimeve, shabllonet e përdorura zakonisht u harmonizuan nga udhëzuesit ekzistues të implementimit CDA dhe u konsoliduan në një udhëzues të vetëm implementimi – Udhëzuesi i Implementimit C-CDA (IG) (07/2012)"
"To include the scanned documents that are a part of the patient's record select the desired records by check the relevant check-boxes","Për të përfshirë dokumentet e skanuara që janë pjesë e regjistrit të pacientit zgjidhni regjistrimet e dëshiruara duke shënuar kutitë përkatëse"
"To link the Issues to an encounter first select the issue, it will be highlighted yellow, then click on one or more encounters to link them, the selected encounters will be highlighted in purple","Për të lidhur Çështjet me një vizitë fillimisht zgjidhni çështjen, ajo do të theksohet me të verdhë, pastaj klikoni mbi një ose më shumë vizita për t'i lidhur, vizitat e zgjedhura do të theksohen me vjollcë"
"To link this encounter/consult to an existing issue, click the ","Për të lidhur këtë vizitë/konsultë me një çështje ekzistuese, klikoni "
"To link this encounter/consult to an existing issue, click the desired issue above to highlight it and then click [Save]. Hold down [Ctrl] button to select multiple issues.","Për të lidhur këtë vizitë/konsultë me një çështje ekzistuese, klikoni çështjen e dëshiruar më sipër për ta theksuar dhe pastaj klikoni [Ruaj]. Mbani shtypur butonin [Ctrl] për të zgjedhur çështje të shumta."
"To link this encounter/consult to an existing issue, click the desired issue above to highlight it and then click Save","Për të lidhur këtë vizitë/konsultë me një çështje ekzistuese, klikoni çështjen e dëshiruar më sipër për ta theksuar dhe pastaj klikoni Ruaj"
to login again,për t'u kyçur përsëri
"To move the groups from one column to another select one or more items from the column that you need to move them out of and press the relevant button with the double chevrons.","Për të lëvizur grupet nga një kolonë në tjetrën zgjidhni një ose më shumë elemente nga kolona nga e cila duhet t'i lëvizni dhe shtypni butonin përkatës me shevronet e dyfishta."
"To proceed you need a USB security key, a secure HTTPS web connection and a browser that supports U2F","Për të vazhduar ju duhet një çelës sigurie USB, një lidhje e sigurt ueb HTTPS dhe një shfletues që mbështet U2F"
"To recap, a Group called Serum Chemistry (Tier 1) was created, a direct descendant or child called Serum Uric Acid (Tier 2) was created beneath it as a Procedure Order which had a single direct descendant or child also called Serum Uric Acid (Tier 3) as a Discrete Result that will hold the result value","Për të përmbledhur, u krijua një Grup i quajtur Kimia e Serumit (Niveli 1), një pasardhës i drejtpërdrejtë ose fëmijë i quajtur Acidi Urik i Serumit (Niveli 2) u krijua nën të si Porosi Procedure e cila kishte një pasardhës të vetëm të drejtpërdrejtë ose fëmijë gjithashtu të quajtur Acidi Urik i Serumit (Niveli 3) si Rezultat Diskret që do të mbajë vlerën e rezultatit"
"To receive error notifications from the Direct Messaging service a valid Notification Email Address needs to be entered for the user named in Administration > Globals > Connectors > phiMail notification user","Për të marrë njoftimet e gabimeve nga shërbimi i Mesazheve Direkte duhet të vendoset një Adresë Email Njoftimi e vlefshme për përdoruesin e emërtuar në Administrimi > Globalet > Lidhësit > Përdoruesi i njoftimeve phiMail"
"To record disclosures, please click","Për të regjistruar zbulimet, ju lutem klikoni"
To register you need an authenticator app installed on your Smartphone,Për t'u regjistruar ju duhet një aplikacion autentifikues i instaluar në Smartphone-in tuaj
To Repository Location,Në Vendndodhjen e Depos
"To resend, delete the file from Communications and try again.","Për të ridërguar, fshini skedarin nga Komunikimet dhe provoni përsëri."
"To resend, delete the file from Communications, reload this page and try again.","Për të ridërguar, fshini skedarin nga Komunikimet, ringarkoni këtë faqe dhe provoni përsëri."
To reveal the filters click on the eye icon,Për të zbuluar filtrat klikoni mbi ikonën e syrit
to run,për të ekzekutuar
"to search Location and Category current selections or refresh views. By selecting location and or category, all the tables in the form will reflect those selection.","për të kërkuar zgjedhjet aktuale të Vendndodhjes dhe Kategorisë ose për të rifreskuar pamjet. Duke zgjedhur vendndodhjen dhe/ose kategorinë, të gjitha tabelat në formë do të pasqyrojnë ato zgjedhje."
To see to all the ACOs that are available click on the eye icon.,Për të parë të gjitha ACO-të e disponueshme klikoni mbi ikonën e syrit.
"To select a particular code identify it in the returned results and click on it to select","Për të zgjedhur një kod të caktuar identifikojeni në rezultatet e kthyera dhe klikoni mbi të për ta zgjedhur"
To select multiple groups hold down the 'Shift' or 'Ctrl' keys while clicking.,Për të zgjedhur grupe të shumta mbani shtypur tastet 'Shift' ose 'Ctrl' ndërsa klikoni.
"To send template or available profiles to patient(s), simply select the patient(s) from the Location select then select the templates to be sent from the repository send check box.","Për të dërguar shabllone ose profile të disponueshme tek pacienti(ët), thjesht zgjidhni pacientin(ët) nga zgjedhja e Vendndodhjes pastaj zgjidhni shabllonet për t'u dërguar nga kutia e shënimit të dërgimit të depos."
"To setup https access with client certificate authentication, do the following","Për të konfiguruar aksesin HTTPS me autentifikim të certifikatës së klientit, bëni sa më poshtë"
To Skin,Në Lëkurë
to skin,në lëkurë
To summarize,Për të përmbledhur
to this visit?,në këtë vizitë?
"To upload CCR document of already existing patient use Patient Summary Screen->Documents. For CCR document of a new patient use Miscellanous->New Documents screen","Për të ngarkuar dokumentin CCR të një pacienti ekzistues përdorni Ekranin Përmbledhës të Pacientit->Dokumentet. Për dokumentin CCR të një pacienti të ri përdorni ekranin Të Ndryshme->Dokumente të Reja"
"To upload local text or html templates click the Upload button in Template Repository title to expose the file select button. Next select a Category from Scope bar if wanted then click files select button to show the file browser. You may select as many files to upload within reason","Për të ngarkuar shabllone lokale tekst ose html klikoni butonin Ngarko në titullin e Depos së Shablloneve për të ekspozuar butonin e zgjedhjes së skedarëve. Pastaj zgjidhni një Kategori nga shiriti i Fushës nëse dëshironi pastaj klikoni butonin e zgjedhjes së skedarëve për të shfaqur shfletuesin e skedarëve. Mund të zgjidhni aq skedarë sa dëshironi brenda arsyes"
"To use the help page as an instruction manual it is suggested that you reduce the size of the browser to cover half the viewport, resize the help pop-up by clicking and dragging the bottom right corner of the pop-up. Open another instance of the browser and resize it to cover the other half of the viewport, login to openEMR ","Për të përdorur faqen e ndihmës si manual udhëzimesh sugjerohet që të zvogëloni madhësinë e shfletuesit për të mbuluar gjysmën e pamjes, ndryshoni madhësinë e pop-up-it të ndihmës duke klikuar dhe tërhequr këndin e poshtëm djathtas. Hapni një instancë tjetër të shfletuesit dhe ndryshoni madhësinë për të mbuluar gjysmën tjetër, hyni në openEMR "
"To use this help file as an instruction manual it is best to resize your browser to occupy half the screen, open another instance of the browser to fill the other half of the screen, login to openEMR and open the help file in this browser and resize it by clicking and dragging the bottom right corner so that it occupies the entire half screen","Për të përdorur këtë skedar ndihme si manual udhëzimesh është më mirë të ndryshoni madhësinë e shfletuesit për të zënë gjysmën e ekranit, hapni një instancë tjetër të shfletuesit për të mbushur gjysmën tjetër të ekranit, hyni në openEMR dhe hapni skedarin e ndihmës në këtë shfletues dhe ndryshoni madhësinë duke klikuar dhe tërhequr këndin e poshtëm djathtas në mënyrë që të zërë gjithë gjysmën e ekranit"
"To use this help file as an instruction manual it is suggested that you reduce the size of the browser to cover half the viewport, resize the help pop-up by clicking and dragging the bottom right corner of the pop-up. Open another instance of the browser and resize it to cover the other half of the viewport, login to openEMR","Për të përdorur këtë skedar ndihme si manual udhëzimesh sugjerohet që të zvogëloni madhësinë e shfletuesit për të mbuluar gjysmën e pamjes, ndryshoni madhësinë e pop-up-it të ndihmës duke klikuar dhe tërhequr këndin e poshtëm djathtas. Hapni një instancë tjetër të shfletuesit dhe ndryshoni madhësinë për të mbuluar gjysmën tjetër, hyni në openEMR"
TO_FNAME,TO_FNAME
TO_LNAME,TO_LNAME
TO_MNAME,TO_MNAME
TO_ORGANIZATION,TO_ORGANIZATION
TO_PHONE,TO_PHONE
TO_PHONECELL,TO_PHONECELL
TO_POSTAL,TO_POSTAL
TO_STATE,TO_STATE
TO_STREET,TO_STREET
TO_TITLE,TO_TITLE
TO_VALEDICTORY,TO_VALEDICTORY
Tobacco Cessation Intervention,Ndërhyrja për Ndërprerjen e Duhanit
Tobacco Cessation Intervention (CQM),Ndërhyrja për Ndërprerjen e Duhanit (CQM)
Tobacco Use Assessment,Vlerësimi i Përdorimit të Duhanit
Tobacco Use Assessment (CQM),Vlerësimi i Përdorimit të Duhanit (CQM)
Today's Events,Ngjarjet e Sotme
Toggle,Ndërro
Toggle All,Ndërro të Gjitha
Toggle navigation,Ndërro navigimin
Toggle the Patient Panel,Ndërro Panelin e Pacientit
Toggle the right-sided PMSFH panel,Ndërro panelin PMSFH në anën e djathtë
Token,Token
Token DB Id,Token DB Id
Token details,Detajet e Token-it
Token Expiration,Skadimi i Token-it
